1.00,0.00,0.00,-0.00
1.00,0.00,0.00,-0.00
1.00,0.00,0.00,-0.01
1.00,-0.00,0.01,-0.01
1.00,-0.00,0.01,-0.01
1.00,-0.01,0.01,-0.01
1.00,-0.01,0.01,-0.01
1.00,-0.01,0.01,-0.01
1.00,-0.01,0.01,-0.02
1.00,-0.01,0.01,-0.02
1.00,-0.01,0.01,-0.02
1.00,-0.01,0.01,-0.02
1.00,-0.02,0.01,-0.02
1.00,-0.02,0.01,-0.02
1.00,-0.02,0.01,-0.03
1.00,-0.02,0.01,-0.03
1.00,-0.02,0.01,-0.03
1.00,-0.02,0.01,-0.03
1.00,-0.02,0.01,-0.03
1.00,-0.02,0.02,-0.03
1.00,-0.02,0.02,-0.04
1.00,-0.02,0.02,-0.04
1.00,-0.02,0.02,-0.04
1.00,-0.02,0.02,-0.04
1.00,-0.02,0.02,-0.04
1.00,-0.02,0.02,-0.04
1.00,-0.02,0.02,-0.05
1.00,-0.02,0.02,-0.05
1.00,-0.03,0.02,-0.05
1.00,-0.03,0.02,-0.05
1.00,-0.03,0.02,-0.05
1.00,-0.03,0.02,-0.05
1.00,-0.03,0.02,-0.05
1.00,-0.03,0.02,-0.06
1.00,-0.03,0.02,-0.06
1.00,-0.03,0.02,-0.06
1.00,-0.03,0.02,-0.06
1.00,-0.03,0.02,-0.06
1.00,-0.03,0.02,-0.06
1.00,-0.03,0.02,-0.07
1.00,-0.03,0.02,-0.07
1.00,-0.03,0.02,-0.07
1.00,-0.03,0.02,-0.07
1.00,-0.03,0.02,-0.07
1.00,-0.03,0.02,-0.07
1.00,-0.03,0.02,-0.08
1.00,-0.03,0.02,-0.08
1.00,-0.03,0.02,-0.08
1.00,-0.03,0.02,-0.08
1.00,-0.03,0.02,-0.08
1.00,-0.03,0.02,-0.08
1.00,-0.03,0.02,-0.09
1.00,-0.03,0.02,-0.09
1.00,-0.03,0.02,-0.09
1.00,-0.03,0.02,-0.09
1.00,-0.03,0.02,-0.09
0.99,-0.03,0.02,-0.09
0.99,-0.03,0.02,-0.10
0.99,-0.03,0.02,-0.10
0.99,-0.03,0.02,-0.10
0.99,-0.03,0.02,-0.10
0.99,-0.03,0.02,-0.10
0.99,-0.03,0.02,-0.10
0.99,-0.03,0.02,-0.11
0.99,-0.03,0.02,-0.11
0.99,-0.03,0.02,-0.11
0.99,-0.03,0.02,-0.11
0.99,-0.03,0.02,-0.11
0.99,-0.03,0.02,-0.11
0.99,-0.03,0.02,-0.12
0.99,-0.03,0.02,-0.12
0.99,-0.03,0.02,-0.12
0.99,-0.03,0.02,-0.12
0.99,-0.03,0.02,-0.12
0.99,-0.03,0.02,-0.12
0.99,-0.03,0.02,-0.13
0.99,-0.03,0.02,-0.13
0.99,-0.03,0.02,-0.13
0.99,-0.03,0.02,-0.13
0.99,-0.03,0.02,-0.13
0.99,-0.03,0.02,-0.13
0.99,-0.03,0.02,-0.14
0.99,-0.03,0.02,-0.14
0.99,-0.03,0.02,-0.14
0.99,-0.03,0.02,-0.14
0.99,-0.03,0.02,-0.14
0.99,-0.03,0.02,-0.14
0.99,-0.03,0.02,-0.15
0.99,-0.03,0.02,-0.15
0.99,-0.03,0.02,-0.15
0.99,-0.03,0.02,-0.15
0.99,-0.03,0.02,-0.15
0.99,-0.03,0.02,-0.15
0.99,-0.03,0.02,-0.16
0.99,-0.03,0.02,-0.16
0.99,-0.03,0.02,-0.16
0.99,-0.03,0.02,-0.16
0.99,-0.03,0.02,-0.16
0.99,-0.03,0.02,-0.16
0.99,-0.03,0.02,-0.16
0.99,-0.03,0.02,-0.17
0.99,-0.03,0.02,-0.17
0.98,-0.03,0.02,-0.17
0.98,-0.03,0.02,-0.17
0.98,-0.03,0.02,-0.17
0.98,-0.03,0.02,-0.17
0.98,-0.03,0.02,-0.18
0.98,-0.03,0.02,-0.18
0.98,-0.03,0.02,-0.18
0.98,-0.03,0.02,-0.18
0.98,-0.03,0.02,-0.18
0.98,-0.03,0.02,-0.18
0.98,-0.03,0.02,-0.19
0.98,-0.03,0.02,-0.19
0.98,-0.03,0.02,-0.19
0.98,-0.03,0.02,-0.19
0.98,-0.03,0.02,-0.19
0.98,-0.03,0.02,-0.19
0.98,-0.03,0.02,-0.20
0.98,-0.03,0.02,-0.20
0.98,-0.03,0.02,-0.20
0.98,-0.03,0.02,-0.20
0.98,-0.03,0.02,-0.20
0.98,-0.03,0.02,-0.20
0.98,-0.03,0.02,-0.21
0.98,-0.03,0.02,-0.21
0.98,-0.03,0.02,-0.21
0.98,-0.03,0.02,-0.21
0.98,-0.03,0.02,-0.21
0.98,-0.03,0.02,-0.21
0.98,-0.03,0.02,-0.22
0.98,-0.03,0.02,-0.22
0.98,-0.03,0.02,-0.22
0.97,-0.03,0.02,-0.22
0.97,-0.03,0.02,-0.22
0.97,-0.03,0.02,-0.22
0.97,-0.03,0.02,-0.22
0.97,-0.03,0.02,-0.23
0.97,-0.03,0.02,-0.23
0.97,-0.03,0.02,-0.23
0.97,-0.03,0.02,-0.23
0.97,-0.02,0.02,-0.23
0.97,-0.02,0.02,-0.23
0.97,-0.02,0.02,-0.23
0.97,-0.02,0.02,-0.23
0.97,-0.02,0.02,-0.23
0.97,-0.01,0.02,-0.23
0.97,-0.01,0.02,-0.23
0.97,-0.01,0.02,-0.23
0.97,-0.01,0.02,-0.23
0.97,-0.01,0.01,-0.23
0.97,-0.01,0.01,-0.23
0.97,-0.01,0.01,-0.23
0.97,-0.01,0.01,-0.23
0.97,-0.00,0.01,-0.23
0.97,-0.00,0.01,-0.23
0.97,-0.00,0.01,-0.23
0.97,-0.00,0.01,-0.23
0.97,-0.00,0.01,-0.23
0.97,-0.00,0.01,-0.23
0.97,-0.00,0.01,-0.23
0.97,-0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.01,-0.23
0.97,0.01,0.00,-0.23
0.97,0.01,0.00,-0.23
0.97,0.01,0.00,-0.23
0.97,0.01,0.00,-0.23
0.97,0.01,0.00,-0.23
0.97,0.01,0.00,-0.23
0.97,0.01,0.00,-0.23
0.97,0.01,0.00,-0.23
0.97,0.01,-0.00,-0.23
0.97,0.01,-0.00,-0.23
0.97,0.00,0.01,-0.23
0.97,0.00,0.02,-0.24
0.97,-0.00,0.03,-0.24
0.97,-0.01,0.03,-0.23
0.97,0.00,0.02,-0.23
0.97,0.04,-0.01,-0.23
0.97,0.05,-0.02,-0.24
0.97,0.05,-0.02,-0.24
0.97,0.06,-0.02,-0.25
0.96,0.06,-0.03,-0.26
0.97,0.03,-0.03,-0.26
0.97,0.01,-0.03,-0.25
0.97,-0.01,-0.03,-0.25
0.97,-0.03,-0.02,-0.25
0.97,-0.06,-0.01,-0.25
0.97,-0.09,-0.01,-0.24
0.97,-0.10,-0.01,-0.24
0.96,-0.13,0.00,-0.24
0.96,-0.17,0.01,-0.24
0.95,-0.22,0.03,-0.23
0.93,-0.29,0.06,-0.23
0.90,-0.36,0.09,-0.22
0.88,-0.41,0.11,-0.22
0.85,-0.46,0.13,-0.21
0.82,-0.51,0.16,-0.21
0.79,-0.55,0.17,-0.20
0.77,-0.58,0.18,-0.19
0.75,-0.60,0.19,-0.18
0.73,-0.63,0.20,-0.18
0.71,-0.65,0.21,-0.17
0.68,-0.68,0.22,-0.17
0.68,-0.68,0.23,-0.17
0.67,-0.68,0.23,-0.16
0.68,-0.68,0.23,-0.17
0.69,-0.67,0.22,-0.17
0.72,-0.64,0.21,-0.18
0.76,-0.59,0.19,-0.20
0.81,-0.52,0.16,-0.21
0.86,-0.45,0.13,-0.22
0.89,-0.39,0.11,-0.23
0.91,-0.34,0.08,-0.22
0.93,-0.29,0.06,-0.23
0.94,-0.24,0.05,-0.23
0.95,-0.18,0.04,-0.23
0.96,-0.14,0.04,-0.24
0.97,-0.09,0.04,-0.23
0.97,-0.04,0.04,-0.23
0.97,-0.02,0.03,-0.24
0.97,-0.01,0.02,-0.24
0.97,-0.01,0.02,-0.24
0.97,-0.01,0.02,-0.24
0.97,-0.01,0.02,-0.24
0.97,-0.02,0.02,-0.24
0.97,-0.02,0.02,-0.24
0.97,-0.02,0.01,-0.24
0.97,-0.02,0.00,-0.24
0.97,-0.02,-0.01,-0.24
0.97,-0.02,-0.02,-0.24
0.97,-0.02,-0.03,-0.24
0.97,-0.02,-0.04,-0.24
0.97,-0.02,-0.06,-0.24
0.97,-0.02,-0.09,-0.24
0.96,-0.03,-0.14,-0.24
0.95,-0.04,-0.20,-0.23
0.94,-0.05,-0.25,-0.23
0.92,-0.06,-0.30,-0.23
0.91,-0.07,-0.34,-0.24
0.89,-0.08,-0.38,-0.24
0.87,-0.09,-0.42,-0.24
0.86,-0.10,-0.45,-0.24
0.86,-0.08,-0.45,-0.23
0.84,-0.14,-0.45,-0.26
0.83,-0.13,-0.48,-0.25
0.82,-0.13,-0.50,-0.25
0.80,-0.13,-0.53,-0.24
0.79,-0.12,-0.56,-0.24
0.77,-0.12,-0.58,-0.23
0.76,-0.12,-0.59,-0.23
0.75,-0.12,-0.61,-0.23
0.74,-0.13,-0.62,-0.22
0.72,-0.13,-0.64,-0.22
0.72,-0.13,-0.65,-0.22
0.71,-0.13,-0.65,-0.22
0.71,-0.14,-0.66,-0.22
0.70,-0.14,-0.67,-0.21
0.69,-0.14,-0.68,-0.20
0.68,-0.14,-0.69,-0.20
0.68,-0.14,-0.69,-0.20
0.70,-0.15,-0.67,-0.20
0.73,-0.15,-0.64,-0.21
0.76,-0.15,-0.59,-0.22
0.79,-0.15,-0.55,-0.23
0.81,-0.15,-0.51,-0.23
0.84,-0.14,-0.47,-0.24
0.87,-0.11,-0.42,-0.24
0.89,-0.09,-0.37,-0.25
0.91,-0.09,-0.32,-0.26
0.92,-0.08,-0.26,-0.26
0.94,-0.07,-0.21,-0.26
0.95,-0.04,-0.17,-0.26
0.96,-0.02,-0.13,-0.25
0.96,0.01,-0.10,-0.25
0.97,0.03,-0.06,-0.25
0.97,0.06,-0.03,-0.25
0.96,0.08,-0.02,-0.25
0.96,0.09,-0.02,-0.25
